V1	V(N001,Vd)
Step Information: Rap=1  (Step: 1/11)
1.650000000000000e+01	5.426407e-03
1.660000000000000e+01	5.422592e-03
1.670000000000000e+01	5.418777e-03
1.680000000000000e+01	5.414963e-03
1.690000000000000e+01	5.411148e-03
1.700000000000000e+01	5.407333e-03
1.710000000000000e+01	5.403519e-03
1.720000000000000e+01	5.399704e-03
1.730000000000000e+01	5.395889e-03
1.740000000000000e+01	5.393982e-03
1.750000000000000e+01	5.390167e-03
1.760000000000000e+01	5.386353e-03
1.770000000000000e+01	5.382538e-03
1.780000000000000e+01	5.380630e-03
1.790000000000000e+01	5.376816e-03
1.800000000000000e+01	5.373001e-03
1.810000000000000e+01	5.371094e-03
1.820000000000000e+01	5.367279e-03
1.830000000000000e+01	5.363464e-03
1.840000000000000e+01	5.361557e-03
1.850000000000000e+01	5.357742e-03
1.860000000000000e+01	5.353928e-03
1.870000000000000e+01	5.352020e-03
1.880000000000000e+01	5.348206e-03
1.890000000000000e+01	5.346298e-03
1.900000000000000e+01	5.342484e-03
1.910000000000000e+01	5.340576e-03
1.920000000000000e+01	5.336761e-03
1.930000000000000e+01	5.334854e-03
1.940000000000000e+01	5.332947e-03
1.950000000000000e+01	5.329132e-03
1.960000000000000e+01	5.327225e-03
1.970000000000000e+01	5.323410e-03
1.980000000000000e+01	5.321503e-03
1.990000000000000e+01	5.319595e-03
2.000000000000000e+01	5.315781e-03
Step Information: Rap=16  (Step: 4/11)
-5.000000000000000e+00	3.000000e+01
-4.900000000000000e+00	3.000000e+01
-4.800000000000000e+00	3.000000e+01
-4.700000000000000e+00	3.000000e+01
-4.600000000000000e+00	3.000000e+01
-4.500000000000000e+00	3.000000e+01
-4.400000000000000e+00	3.000000e+01
-4.300000000000000e+00	3.000000e+01
-4.200000000000000e+00	3.000000e+01
-4.100000000000000e+00	3.000000e+01
-4.000000000000000e+00	3.000000e+01
-3.900000000000000e+00	3.000000e+01
-3.800000000000000e+00	3.000000e+01
-3.700000000000000e+00	3.000000e+01
-3.600000000000000e+00	3.000000e+01
-3.500000000000000e+00	3.000000e+01
-3.400000000000000e+00	3.000000e+01
-3.300000000000000e+00	3.000000e+01
-3.200000000000000e+00	3.000000e+01
-3.100000000000000e+00	3.000000e+01
-3.000000000000000e+00	3.000000e+01
-2.900000000000000e+00	3.000000e+01
-2.800000000000000e+00	3.000000e+01
-2.700000000000000e+00	3.000000e+01
-2.600000000000000e+00	3.000000e+01
-2.500000000000000e+00	3.000000e+01
-2.400000000000000e+00	3.000000e+01
-2.300000000000000e+00	3.000000e+01
-2.200000000000000e+00	3.000000e+01
-2.100000000000000e+00	3.000000e+01
-2.000000000000000e+00	3.000000e+01
-1.900000000000000e+00	3.000000e+01
-1.800000000000000e+00	3.000000e+01
-1.700000000000000e+00	3.000000e+01
-1.600000000000000e+00	3.000000e+01
-1.500000000000000e+00	3.000000e+01
-1.400000000000000e+00	3.000000e+01
-1.300000000000000e+00	3.000000e+01
-1.200000000000000e+00	3.000000e+01
-1.100000000000000e+00	3.000000e+01
-1.000000000000000e+00	3.000000e+01
-8.999999999999995e-01	3.000000e+01
-7.999999999999998e-01	3.000000e+01
-7.000000000000002e-01	3.000000e+01
-5.999999999999996e-01	3.000000e+01
-5.000000000000000e-01	3.000000e+01
-3.999999999999995e-01	3.000000e+01
-2.999999999999998e-01	3.000000e+01
-1.999999999999993e-01	3.000000e+01
-9.999999999999964e-02	3.000000e+01
0.000000000000000e+00	3.000000e+01
1.000000000000005e-01	3.000000e+01
2.000000000000002e-01	3.000000e+01
3.000000000000007e-01	3.000000e+01
4.000000000000004e-01	3.000000e+01
5.000000000000000e-01	3.000000e+01
6.000000000000005e-01	3.000000e+01
7.000000000000002e-01	3.000000e+01
8.000000000000007e-01	3.000000e+01
9.000000000000004e-01	3.000000e+01
1.000000000000000e+00	3.000000e+01
1.100000000000001e+00	3.000000e+01
1.200000000000000e+00	3.000000e+01
1.300000000000001e+00	3.000000e+01
1.400000000000000e+00	3.000000e+01
1.500000000000000e+00	2.999999e+01
1.600000000000001e+00	2.999993e+01
1.700000000000000e+00	2.999948e+01
1.800000000000001e+00	2.999614e+01
1.900000000000000e+00	2.997183e+01
2.000000000000000e+00	2.979890e+01
2.100000000000001e+00	2.866404e+01
2.200000000000000e+00	2.296698e+01
2.300000000000001e+00	8.805195e+00
2.400000000000000e+00	5.495071e-02
2.500000000000000e+00	3.070068e-02
2.600000000000001e+00	2.175331e-02
2.700000000000000e+00	1.712227e-02
2.800000000000001e+00	1.432800e-02
2.900000000000000e+00	1.247597e-02
3.000000000000000e+00	1.115799e-02
3.100000000000000e+00	1.017189e-02
3.200000000000001e+00	9.407043e-03
3.300000000000001e+00	8.798599e-03
3.400000000000000e+00	8.300781e-03
3.500000000000000e+00	7.884979e-03
3.600000000000000e+00	7.535934e-03
3.700000000000001e+00	7.234573e-03
3.800000000000001e+00	6.975174e-03
3.900000000000000e+00	6.748199e-03
4.000000000000000e+00	6.547928e-03
4.100000000000000e+00	6.370544e-03
4.200000000000001e+00	6.210327e-03
4.300000000000001e+00	6.067276e-03
4.400000000000000e+00	5.937576e-03
4.500000000000000e+00	5.819321e-03
4.600000000000001e+00	5.712509e-03
4.700000000000001e+00	5.613327e-03
4.800000000000001e+00	5.521774e-03
4.900000000000000e+00	5.439758e-03
5.000000000000000e+00	5.361557e-03
5.100000000000001e+00	5.289078e-03
5.200000000000001e+00	5.222321e-03
5.300000000000001e+00	5.159378e-03
5.400000000000000e+00	5.102158e-03
5.500000000000000e+00	5.046844e-03
5.600000000000001e+00	4.995346e-03
5.700000000000001e+00	4.945755e-03
5.800000000000001e+00	4.901886e-03
5.900000000000000e+00	4.858017e-03
6.000000000000000e+00	4.816055e-03
6.100000000000001e+00	4.777908e-03
6.200000000000001e+00	4.741669e-03
6.300000000000001e+00	4.707336e-03
6.400000000000000e+00	4.673004e-03
6.500000000000000e+00	4.642487e-03
6.600000000000001e+00	4.611969e-03
6.700000000000001e+00	4.583359e-03
6.800000000000001e+00	4.556656e-03
6.900000000000000e+00	4.529953e-03
7.000000000000000e+00	4.505157e-03
7.100000000000001e+00	4.480362e-03
7.200000000000001e+00	4.457474e-03
7.300000000000001e+00	4.434586e-03
7.400000000000000e+00	4.413605e-03
7.500000000000000e+00	4.392624e-03
7.600000000000001e+00	4.373550e-03
7.700000000000001e+00	4.354477e-03
7.800000000000001e+00	4.335403e-03
7.900000000000000e+00	4.318237e-03
8.000000000000000e+00	4.301071e-03
8.100000000000001e+00	4.285812e-03
8.200000000000001e+00	4.268646e-03
8.300000000000001e+00	4.253387e-03
8.400000000000000e+00	4.238129e-03
8.500000000000000e+00	4.224777e-03
8.600000000000001e+00	4.211426e-03
8.700000000000001e+00	4.198074e-03
8.800000000000001e+00	4.184723e-03
8.900000000000000e+00	4.171371e-03
9.000000000000000e+00	4.159927e-03
9.100000000000001e+00	4.146576e-03
9.200000000000001e+00	4.135132e-03
9.300000000000001e+00	4.123688e-03
9.400000000000000e+00	4.114151e-03
9.500000000000000e+00	4.102707e-03
9.600000000000001e+00	4.093170e-03
9.700000000000001e+00	4.081726e-03
9.800000000000001e+00	4.072189e-03
9.900000000000000e+00	4.062653e-03
1.000000000000000e+01	4.053116e-03
1.010000000000000e+01	4.045486e-03
1.020000000000000e+01	4.035950e-03
1.030000000000000e+01	4.028320e-03
1.040000000000000e+01	4.018784e-03
1.050000000000000e+01	4.011154e-03
1.060000000000000e+01	4.003525e-03
1.070000000000000e+01	3.995895e-03
1.080000000000000e+01	3.988266e-03
1.090000000000000e+01	3.980637e-03
1.100000000000000e+01	3.973007e-03
1.110000000000000e+01	3.965378e-03
1.120000000000000e+01	3.959656e-03
1.130000000000000e+01	3.952026e-03
1.140000000000000e+01	3.946304e-03
1.150000000000000e+01	3.938675e-03
1.160000000000000e+01	3.932953e-03
1.170000000000000e+01	3.927231e-03
1.180000000000000e+01	3.919601e-03
1.190000000000000e+01	3.913879e-03
1.200000000000000e+01	3.908157e-03
1.210000000000000e+01	3.902435e-03
1.220000000000000e+01	3.896713e-03
1.230000000000000e+01	3.890991e-03
1.240000000000000e+01	3.887177e-03
1.250000000000000e+01	3.881454e-03
1.260000000000000e+01	3.875732e-03
1.270000000000000e+01	3.870010e-03
1.280000000000000e+01	3.866196e-03
1.290000000000000e+01	3.860474e-03
1.300000000000000e+01	3.856659e-03
1.310000000000000e+01	3.850937e-03
1.320000000000000e+01	3.847122e-03
1.330000000000000e+01	3.841400e-03
1.340000000000000e+01	3.837585e-03
1.350000000000000e+01	3.833771e-03
1.360000000000000e+01	3.829956e-03
1.370000000000000e+01	3.824234e-03
1.380000000000000e+01	3.820419e-03
1.390000000000000e+01	3.816605e-03
1.400000000000000e+01	3.812790e-03
1.410000000000000e+01	3.808975e-03
1.420000000000000e+01	3.805161e-03
1.430000000000000e+01	3.801346e-03
1.440000000000000e+01	3.797531e-03
1.450000000000000e+01	3.793716e-03
1.460000000000000e+01	3.789902e-03
1.470000000000000e+01	3.786087e-03
1.480000000000000e+01	3.782272e-03
1.490000000000000e+01	3.780365e-03
1.500000000000000e+01	3.776550e-03
1.510000000000000e+01	3.772736e-03
1.520000000000000e+01	3.768921e-03
1.530000000000000e+01	3.767014e-03
1.540000000000000e+01	3.763199e-03
1.550000000000000e+01	3.759384e-03
1.560000000000000e+01	3.757477e-03
1.570000000000000e+01	3.753662e-03
1.580000000000000e+01	3.749847e-03
1.590000000000000e+01	3.747940e-03
1.600000000000000e+01	3.744125e-03
1.610000000000000e+01	3.742218e-03
1.620000000000000e+01	3.738403e-03
1.630000000000000e+01	3.736496e-03
1.640000000000000e+01	3.734589e-03
1.650000000000000e+01	3.730774e-03
1.660000000000000e+01	3.728867e-03
1.670000000000000e+01	3.725052e-03
1.680000000000000e+01	3.723145e-03
1.690000000000000e+01	3.721237e-03
1.700000000000000e+01	3.717422e-03
1.710000000000000e+01	3.715515e-03
1.720000000000000e+01	3.713608e-03
1.730000000000000e+01	3.709793e-03
1.740000000000000e+01	3.707886e-03
1.750000000000000e+01	3.705978e-03
1.760000000000000e+01	3.704071e-03
1.770000000000000e+01	3.700256e-03
1.780000000000000e+01	3.698349e-03
1.790000000000000e+01	3.696442e-03
1.800000000000000e+01	3.694534e-03
1.810000000000000e+01	3.692627e-03
1.820000000000000e+01	3.690720e-03
1.830000000000000e+01	3.688812e-03
1.840000000000000e+01	3.684998e-03
1.850000000000000e+01	3.683090e-03
1.860000000000000e+01	3.681183e-03
1.870000000000000e+01	3.679276e-03
1.880000000000000e+01	3.677368e-03
1.890000000000000e+01	3.675461e-03
1.900000000000000e+01	3.673553e-03
1.910000000000000e+01	3.671646e-03
1.920000000000000e+01	3.669739e-03
1.930000000000000e+01	3.667831e-03
1.940000000000000e+01	3.665924e-03
1.950000000000000e+01	3.664017e-03
1.960000000000000e+01	3.662109e-03
1.970000000000000e+01	3.660202e-03
1.980000000000000e+01	3.658295e-03
1.990000000000000e+01	3.656387e-03
2.000000000000000e+01	3.654480e-03
Step Information: Rap=21  (Step: 5/11)
-5.000000000000000e+00	3.000000e+01
-4.900000000000000e+00	3.000000e+01
-4.800000000000000e+00	3.000000e+01
-4.700000000000000e+00	3.000000e+01
-4.600000000000000e+00	3.000000e+01
-4.500000000000000e+00	3.000000e+01
-4.400000000000000e+00	3.000000e+01
-4.300000000000000e+00	3.000000e+01
-4.200000000000000e+00	3.000000e+01
-4.100000000000000e+00	3.000000e+01
-4.000000000000000e+00	3.000000e+01
-3.900000000000000e+00	3.000000e+01
-3.800000000000000e+00	3.000000e+01
-3.700000000000000e+00	3.000000e+01
-3.600000000000000e+00	3.000000e+01
-3.500000000000000e+00	3.000000e+01
-3.400000000000000e+00	3.000000e+01
-3.300000000000000e+00	3.000000e+01
-3.200000000000000e+00	3.000000e+01
-3.100000000000000e+00	3.000000e+01
-3.000000000000000e+00	3.000000e+01
-2.900000000000000e+00	3.000000e+01
-2.800000000000000e+00	3.000000e+01
-2.700000000000000e+00	3.000000e+01
-2.600000000000000e+00	3.000000e+01
-2.500000000000000e+00	3.000000e+01
-2.400000000000000e+00	3.000000e+01
-2.300000000000000e+00	3.000000e+01
-2.200000000000000e+00	3.000000e+01
-2.100000000000000e+00	3.000000e+01
-2.000000000000000e+00	3.000000e+01
-1.900000000000000e+00	3.000000e+01
-1.800000000000000e+00	3.000000e+01
-1.700000000000000e+00	3.000000e+01
-1.600000000000000e+00	3.000000e+01
-1.500000000000000e+00	3.000000e+01
-1.400000000000000e+00	3.000000e+01
-1.300000000000000e+00	3.000000e+01
-1.200000000000000e+00	3.000000e+01
-1.100000000000000e+00	3.000000e+01
-1.000000000000000e+00	3.000000e+01
-8.999999999999995e-01	3.000000e+01
-7.999999999999998e-01	3.000000e+01
-7.000000000000002e-01	3.000000e+01
-5.999999999999996e-01	3.000000e+01
-5.000000000000000e-01	3.000000e+01
-3.999999999999995e-01	3.000000e+01
-2.999999999999998e-01	3.000000e+01
-1.999999999999993e-01	3.000000e+01
-9.999999999999964e-02	3.000000e+01
0.000000000000000e+00	3.000000e+01
1.000000000000005e-01	3.000000e+01
2.000000000000002e-01	3.000000e+01
3.000000000000007e-01	3.000000e+01
4.000000000000004e-01	3.000000e+01
5.000000000000000e-01	3.000000e+01
6.000000000000005e-01	3.000000e+01
7.000000000000002e-01	3.000000e+01
8.000000000000007e-01	3.000000e+01
9.000000000000004e-01	3.000000e+01
1.000000000000000e+00	3.000000e+01
1.100000000000001e+00	3.000000e+01
1.200000000000000e+00	3.000000e+01
1.300000000000001e+00	3.000000e+01
1.400000000000000e+00	3.000000e+01
1.500000000000000e+00	2.999999e+01
1.600000000000001e+00	2.999991e+01
1.700000000000000e+00	2.999931e+01
1.800000000000001e+00	2.999493e+01
1.900000000000000e+00	2.996303e+01
2.000000000000000e+00	2.973644e+01
2.100000000000001e+00	2.826292e+01
2.200000000000000e+00	2.120411e+01
2.300000000000001e+00	5.784805e+00
2.400000000000000e+00	3.924942e-02
2.500000000000000e+00	2.302742e-02
2.600000000000001e+00	1.646233e-02
2.700000000000000e+00	1.299858e-02
2.800000000000001e+00	1.089287e-02
2.900000000000000e+00	9.490967e-03
3.000000000000000e+00	8.491516e-03
3.100000000000000e+00	7.743835e-03
3.200000000000001e+00	7.164001e-03
3.300000000000001e+00	6.700516e-03
3.400000000000000e+00	6.320953e-03
3.500000000000000e+00	6.006241e-03
3.600000000000000e+00	5.739212e-03
3.700000000000001e+00	5.512238e-03
3.800000000000001e+00	5.313873e-03
3.900000000000000e+00	5.140305e-03
4.000000000000000e+00	4.987717e-03
4.100000000000000e+00	4.852295e-03
4.200000000000001e+00	4.732132e-03
4.300000000000001e+00	4.621506e-03
4.400000000000000e+00	4.524231e-03
4.500000000000000e+00	4.434586e-03
4.600000000000001e+00	4.352570e-03
4.700000000000001e+00	4.276276e-03
4.800000000000001e+00	4.207611e-03
4.900000000000000e+00	4.144669e-03
5.000000000000000e+00	4.085541e-03
5.100000000000001e+00	4.030228e-03
5.200000000000001e+00	3.978729e-03
5.300000000000001e+00	3.931046e-03
5.400000000000000e+00	3.887177e-03
5.500000000000000e+00	3.845215e-03
5.600000000000001e+00	3.805161e-03
5.700000000000001e+00	3.768921e-03
5.800000000000001e+00	3.734589e-03
5.900000000000000e+00	3.702164e-03
6.000000000000000e+00	3.669739e-03
6.100000000000001e+00	3.641129e-03
6.200000000000001e+00	3.612518e-03
6.300000000000001e+00	3.585815e-03
6.400000000000000e+00	3.561020e-03
6.500000000000000e+00	3.536224e-03
6.600000000000001e+00	3.513336e-03
6.700000000000001e+00	3.492355e-03
6.800000000000001e+00	3.471375e-03
6.900000000000000e+00	3.450394e-03
7.000000000000000e+00	3.431320e-03
7.100000000000001e+00	3.414154e-03
7.200000000000001e+00	3.395081e-03
7.300000000000001e+00	3.379822e-03
7.400000000000000e+00	3.362656e-03
7.500000000000000e+00	3.347397e-03
7.600000000000001e+00	3.332138e-03
7.700000000000001e+00	3.316879e-03
7.800000000000001e+00	3.303528e-03
7.900000000000000e+00	3.290176e-03
8.000000000000000e+00	3.276825e-03
8.100000000000001e+00	3.265381e-03
8.200000000000001e+00	3.252029e-03
8.300000000000001e+00	3.240585e-03
8.400000000000000e+00	3.229141e-03
8.500000000000000e+00	3.219604e-03
8.600000000000001e+00	3.208160e-03
8.700000000000001e+00	3.198624e-03
8.800000000000001e+00	3.187180e-03
8.900000000000000e+00	3.177643e-03
9.000000000000000e+00	3.168106e-03
9.100000000000001e+00	3.160477e-03
9.200000000000001e+00	3.150940e-03
9.300000000000001e+00	3.143311e-03
9.400000000000000e+00	3.133774e-03
9.500000000000000e+00	3.126144e-03
9.600000000000001e+00	3.118515e-03
9.700000000000001e+00	3.110886e-03
9.800000000000001e+00	3.103256e-03
9.900000000000000e+00	3.095627e-03
1.000000000000000e+01	3.087997e-03
1.010000000000000e+01	3.082275e-03
1.020000000000000e+01	3.074646e-03
1.030000000000000e+01	3.068924e-03
1.040000000000000e+01	3.061295e-03
1.050000000000000e+01	3.055573e-03
1.060000000000000e+01	3.049850e-03
1.070000000000000e+01	3.044128e-03
1.080000000000000e+01	3.038406e-03
1.090000000000000e+01	3.032684e-03
1.100000000000000e+01	3.026962e-03
1.110000000000000e+01	3.021240e-03
1.120000000000000e+01	3.015518e-03
1.130000000000000e+01	3.011703e-03
1.140000000000000e+01	3.005981e-03
1.150000000000000e+01	3.000259e-03
1.160000000000000e+01	2.996445e-03
1.170000000000000e+01	2.990723e-03
1.180000000000000e+01	2.986908e-03
1.190000000000000e+01	2.983093e-03
1.200000000000000e+01	2.977371e-03
1.210000000000000e+01	2.973557e-03
1.220000000000000e+01	2.969742e-03
1.230000000000000e+01	2.965927e-03
1.240000000000000e+01	2.960205e-03
1.250000000000000e+01	2.956390e-03
1.260000000000000e+01	2.952576e-03
1.270000000000000e+01	2.948761e-03
1.280000000000000e+01	2.944946e-03
1.290000000000000e+01	2.941132e-03
1.300000000000000e+01	2.937317e-03
1.310000000000000e+01	2.935410e-03
1.320000000000000e+01	2.931595e-03
1.330000000000000e+01	2.927780e-03
1.340000000000000e+01	2.923965e-03
1.350000000000000e+01	2.920151e-03
1.360000000000000e+01	2.918243e-03
1.370000000000000e+01	2.914429e-03
1.380000000000000e+01	2.910614e-03
1.390000000000000e+01	2.908707e-03
1.400000000000000e+01	2.904892e-03
1.410000000000000e+01	2.901077e-03
1.420000000000000e+01	2.899170e-03
1.430000000000000e+01	2.895355e-03
1.440000000000000e+01	2.893448e-03
1.450000000000000e+01	2.889633e-03
1.460000000000000e+01	2.887726e-03
1.470000000000000e+01	2.885818e-03
1.480000000000000e+01	2.882004e-03
1.490000000000000e+01	2.880096e-03
1.500000000000000e+01	2.876282e-03
1.510000000000000e+01	2.874374e-03
1.520000000000000e+01	2.872467e-03
1.530000000000000e+01	2.868652e-03
1.540000000000000e+01	2.866745e-03
1.550000000000000e+01	2.864838e-03
1.560000000000000e+01	2.862930e-03
1.570000000000000e+01	2.861023e-03
1.580000000000000e+01	2.857208e-03
1.590000000000000e+01	2.855301e-03
1.600000000000000e+01	2.853394e-03
1.610000000000000e+01	2.851486e-03
1.620000000000000e+01	2.849579e-03
1.630000000000000e+01	2.847672e-03
1.640000000000000e+01	2.843857e-03
1.650000000000000e+01	2.841949e-03
1.660000000000000e+01	2.840042e-03
1.670000000000000e+01	2.838135e-03
1.680000000000000e+01	2.836227e-03
1.690000000000000e+01	2.834320e-03
1.700000000000000e+01	2.832413e-03
1.710000000000000e+01	2.830505e-03
1.720000000000000e+01	2.828598e-03
1.730000000000000e+01	2.826691e-03
1.740000000000000e+01	2.824783e-03
1.750000000000000e+01	2.822876e-03
1.760000000000000e+01	2.820969e-03
1.770000000000000e+01	2.819061e-03
1.780000000000000e+01	2.819061e-03
1.790000000000000e+01	2.817154e-03
1.800000000000000e+01	2.815247e-03
1.810000000000000e+01	2.813339e-03
1.820000000000000e+01	2.811432e-03
1.830000000000000e+01	2.809525e-03
1.840000000000000e+01	2.807617e-03
1.850000000000000e+01	2.807617e-03
1.860000000000000e+01	2.805710e-03
1.870000000000000e+01	2.803802e-03
1.880000000000000e+01	2.801895e-03
1.890000000000000e+01	2.799988e-03
1.900000000000000e+01	2.799988e-03
1.910000000000000e+01	2.798080e-03
1.920000000000000e+01	2.796173e-03
1.930000000000000e+01	2.794266e-03
1.940000000000000e+01	2.792358e-03
1.950000000000000e+01	2.792358e-03
1.960000000000000e+01	2.790451e-03
1.970000000000000e+01	2.788544e-03
1.980000000000000e+01	2.788544e-03
1.990000000000000e+01	2.786636e-03
2.000000000000000e+01	2.784729e-03
Step Information: Rap=26  (Step: 6/11)
-5.000000000000000e+00	3.000000e+01
-4.900000000000000e+00	3.000000e+01
-4.800000000000000e+00	3.000000e+01
-4.700000000000000e+00	3.000000e+01
-4.600000000000000e+00	3.000000e+01
-4.500000000000000e+00	3.000000e+01
-4.400000000000000e+00	3.000000e+01
-4.300000000000000e+00	3.000000e+01
-4.200000000000000e+00	3.000000e+01
-4.100000000000000e+00	3.000000e+01
-4.000000000000000e+00	3.000000e+01
-3.900000000000000e+00	3.000000e+01
-3.800000000000000e+00	3.000000e+01
-3.700000000000000e+00	3.000000e+01
-3.600000000000000e+00	3.000000e+01
-3.500000000000000e+00	3.000000e+01
-3.400000000000000e+00	3.000000e+01
-3.300000000000000e+00	3.000000e+01
-3.200000000000000e+00	3.000000e+01
-3.100000000000000e+00	3.000000e+01
-3.000000000000000e+00	3.000000e+01
-2.900000000000000e+00	3.000000e+01
-2.800000000000000e+00	3.000000e+01
-2.700000000000000e+00	3.000000e+01
-2.600000000000000e+00	3.000000e+01
-2.500000000000000e+00	3.000000e+01
-2.400000000000000e+00	3.000000e+01
-2.300000000000000e+00	3.000000e+01
-2.200000000000000e+00	3.000000e+01
-2.100000000000000e+00	3.000000e+01
-2.000000000000000e+00	3.000000e+01
-1.900000000000000e+00	3.000000e+01
-1.800000000000000e+00	3.000000e+01
-1.700000000000000e+00	3.000000e+01
-1.600000000000000e+00	3.000000e+01
-1.500000000000000e+00	3.000000e+01
-1.400000000000000e+00	3.000000e+01
-1.300000000000000e+00	3.000000e+01
-1.200000000000000e+00	3.000000e+01
-1.100000000000000e+00	3.000000e+01
-1.000000000000000e+00	3.000000e+01
-8.999999999999995e-01	3.000000e+01
-7.999999999999998e-01	3.000000e+01
-7.000000000000002e-01	3.000000e+01
-5.999999999999996e-01	3.000000e+01
-5.000000000000000e-01	3.000000e+01
-3.999999999999995e-01	3.000000e+01
-2.999999999999998e-01	3.000000e+01
-1.999999999999993e-01	3.000000e+01
-9.999999999999964e-02	3.000000e+01
0.000000000000000e+00	3.000000e+01
1.000000000000005e-01	3.000000e+01
2.000000000000002e-01	3.000000e+01
3.000000000000007e-01	3.000000e+01
4.000000000000004e-01	3.000000e+01
5.000000000000000e-01	3.000000e+01
6.000000000000005e-01	3.000000e+01
7.000000000000002e-01	3.000000e+01
8.000000000000007e-01	3.000000e+01
9.000000000000004e-01	3.000000e+01
1.000000000000000e+00	3.000000e+01
1.100000000000001e+00	3.000000e+01
1.200000000000000e+00	3.000000e+01
1.300000000000001e+00	3.000000e+01
1.400000000000000e+00	3.000000e+01
1.500000000000000e+00	2.999998e+01
1.600000000000001e+00	2.999988e+01
1.700000000000000e+00	2.999915e+01
1.800000000000001e+00	2.999373e+01
1.900000000000000e+00	2.995423e+01
2.000000000000000e+00	2.967414e+01
2.100000000000001e+00	2.786922e+01
2.200000000000000e+00	1.960005e+01
2.300000000000001e+00	3.460712e+00
2.400000000000000e+00	3.065681e-02
2.500000000000000e+00	1.842880e-02
2.600000000000001e+00	1.324272e-02
2.700000000000000e+00	1.046944e-02
2.800000000000001e+00	8.787155e-03
2.900000000000000e+00	7.659912e-03
3.000000000000000e+00	6.855011e-03
3.100000000000000e+00	6.252289e-03
3.200000000000001e+00	5.784988e-03
3.300000000000001e+00	5.411148e-03
3.400000000000000e+00	5.104065e-03
3.500000000000000e+00	4.850388e-03
3.600000000000000e+00	4.634857e-03
3.700000000000001e+00	4.451752e-03
3.800000000000001e+00	4.291534e-03
3.900000000000000e+00	4.152298e-03
4.000000000000000e+00	4.028320e-03
4.100000000000000e+00	3.919601e-03
4.200000000000001e+00	3.820419e-03
4.300000000000001e+00	3.732681e-03
4.400000000000000e+00	3.652573e-03
4.500000000000000e+00	3.580093e-03
4.600000000000001e+00	3.515244e-03
4.700000000000001e+00	3.454208e-03
4.800000000000001e+00	3.398895e-03
4.900000000000000e+00	3.347397e-03
5.000000000000000e+00	3.299713e-03
5.100000000000001e+00	3.255844e-03
5.200000000000001e+00	3.213882e-03
5.300000000000001e+00	3.175735e-03
5.400000000000000e+00	3.139496e-03
5.500000000000000e+00	3.105164e-03
5.600000000000001e+00	3.074646e-03
5.700000000000001e+00	3.044128e-03
5.800000000000001e+00	3.015518e-03
5.900000000000000e+00	2.988815e-03
6.000000000000000e+00	2.964020e-03
6.100000000000001e+00	2.941132e-03
6.200000000000001e+00	2.918243e-03
6.300000000000001e+00	2.897263e-03
6.400000000000000e+00	2.876282e-03
6.500000000000000e+00	2.857208e-03
6.600000000000001e+00	2.838135e-03
6.700000000000001e+00	2.820969e-03
6.800000000000001e+00	2.803802e-03
6.900000000000000e+00	2.786636e-03
7.000000000000000e+00	2.771378e-03
7.100000000000001e+00	2.758026e-03
7.200000000000001e+00	2.742767e-03
7.300000000000001e+00	2.729416e-03
7.400000000000000e+00	2.716064e-03
7.500000000000000e+00	2.702713e-03
7.600000000000001e+00	2.691269e-03
7.700000000000001e+00	2.679825e-03
7.800000000000001e+00	2.668381e-03
7.900000000000000e+00	2.656937e-03
8.000000000000000e+00	2.647400e-03
8.100000000000001e+00	2.637863e-03
8.200000000000001e+00	2.626419e-03
8.300000000000001e+00	2.618790e-03
8.400000000000000e+00	2.609253e-03
8.500000000000000e+00	2.599716e-03
8.600000000000001e+00	2.592087e-03
8.700000000000001e+00	2.582550e-03
8.800000000000001e+00	2.574921e-03
8.900000000000000e+00	2.567291e-03
9.000000000000000e+00	2.559662e-03
9.100000000000001e+00	2.552032e-03
9.200000000000001e+00	2.544403e-03
9.300000000000001e+00	2.538681e-03
9.400000000000000e+00	2.531052e-03
9.500000000000000e+00	2.525330e-03
9.600000000000001e+00	2.517700e-03
9.700000000000001e+00	2.511978e-03
9.800000000000001e+00	2.506256e-03
9.900000000000000e+00	2.500534e-03
1.000000000000000e+01	2.494812e-03
1.010000000000000e+01	2.489090e-03
1.020000000000000e+01	2.483368e-03
1.030000000000000e+01	2.477646e-03
1.040000000000000e+01	2.473831e-03
1.050000000000000e+01	2.468109e-03
1.060000000000000e+01	2.464294e-03
1.070000000000000e+01	2.458572e-03
1.080000000000000e+01	2.454758e-03
1.090000000000000e+01	2.449036e-03
1.100000000000000e+01	2.445221e-03
1.110000000000000e+01	2.441406e-03
1.120000000000000e+01	2.435684e-03
1.130000000000000e+01	2.431870e-03
1.140000000000000e+01	2.428055e-03
1.150000000000000e+01	2.424240e-03
1.160000000000000e+01	2.420425e-03
1.170000000000000e+01	2.416611e-03
1.180000000000000e+01	2.412796e-03
1.190000000000000e+01	2.408981e-03
1.200000000000000e+01	2.405167e-03
1.210000000000000e+01	2.401352e-03
1.220000000000000e+01	2.397537e-03
1.230000000000000e+01	2.395630e-03
1.240000000000000e+01	2.391815e-03
1.250000000000000e+01	2.388000e-03
1.260000000000000e+01	2.386093e-03
1.270000000000000e+01	2.382278e-03
1.280000000000000e+01	2.378464e-03
1.290000000000000e+01	2.376556e-03
1.300000000000000e+01	2.372742e-03
1.310000000000000e+01	2.370834e-03
1.320000000000000e+01	2.367020e-03
1.330000000000000e+01	2.365112e-03
1.340000000000000e+01	2.361298e-03
